id_cliente,idade,genero,pais,nivel_educacao,score_credito,tipo_conta,saldo_conta,saldo_normalizado,salario_anual,num_produtos,num_transacoes,tempo_cliente,cartao_credito,membro_ativo,ruido_1,ruido_2,ruido_3,churn
1683,31,Masculino,Argentina,Graduação,778.0,Poupança,8606.99,-0.49999133202251766,57898.84,1,20.0,6.0,1,0,0.1455258782069742,51,C,0
1684,45,Feminino,Colombia,Graduação,637.0,Corrente,84011.05,0.11289379107244579,30829.15,1,29.0,4.1,0,0,-0.014198069764662404,76,A,0
1685,27,Feminino,Argentina,Graduação,525.0,Poupança,22208.68,-0.3894366291331834,94678.78,2,22.0,2.2,0,0,-1.0848245709655016,80,C,0
1686,56,Feminino,Chile,Ensino Médio,602.0,Corrente,92969.84,0.1857109459037894,20594.1,1,17.0,12.1,1,1,-0.9171974456425503,52,C,0
1687,36,Feminino,Argentina,Graduação,633.0,Corrente,6219.3,-0.5193985055827027,39581.37,3,18.0,0.1,1,1,0.24040561191611917,63,C,0
1688,44,Masculino,Chile,Ensino Médio,695.0,Corrente,7979.86,-0.5050886523424917,60913.78,1,25.0,1.9,0,0,-0.9453500733072364,84,C,0
1689,45,Masculino,Brasil,Graduação,559.0,Corrente,14313.38,-0.45360972422079093,50645.42,4,31.0,0.3,1,1,0.15927197216700772,54,C,0
1690,38,Feminino,Colombia,Graduação,580.0,Corrente,39924.96,-0.24543848833566084,77479.99,1,16.0,7.3,1,0,-0.24594978454560504,10,A,0
1691,49,Feminino,Brasil,Pós-Graduação,695.0,Corrente,16826.37,-0.43318411072615404,19711.29,2,26.0,6.1,1,0,0.14165790312128204,87,C,0
1692,36,Feminino,Colombia,,,Corrente,,0.08099670749410152,,1,23.0,2.0,1,1,-0.9533004704344341,94,C,0
1693,52,Feminino,Brasil,Pós-Graduação,594.0,Corrente,124526.46,0.44220353971320747,67177.04,1,26.0,5.6,0,1,0.15746924233453652,59,A,0
1694,25,Masculino,Argentina,Doutorado,530.0,Corrente,74569.96,0.03615649593474862,110838.66,3,25.0,2.5,0,1,-0.8809525834765903,8,B,0
1695,43,Masculino,Argentina,Pós-Graduação,900.0,Poupança,253354.55,1.4893198328907766,82829.88,1,27.0,7.1,1,1,0.16069560865691823,51,A,0
1696,65,Feminino,Colombia,Pós-Graduação,720.0,Corrente,59813.82,-0.08378159069223827,48680.51,2,19.0,3.0,0,0,1.339396122439157,5,C,0
1697,29,Feminino,Argentina,,,Corrente,,-0.5014181232922197,,2,,2.7,0,1,0.26098385001607055,76,B,0
1698,33,Feminino,Brasil,Graduação,728.0,Corrente,,0.9457210561073975,,2,22.0,13.6,1,1,0.32187038238305715,42,A,0
1699,48,Feminino,Brasil,Pós-Graduação,638.0,Corrente,17567.62,-0.42715922164864095,127228.25,2,31.0,1.4,0,0,0.817206517497548,78,B,0
1700,44,Masculino,Brasil,Pós-Graduação,728.0,Corrente,,0.31017535999045315,,2,24.0,0.6,1,1,-1.4035583444732629,12,A,0
1701,46,Masculino,Brasil,Graduação,664.0,Corrente,240020.85,1.380943356003308,33800.81,1,24.0,4.4,1,1,1.7189215737230124,24,A,0
1702,47,Feminino,Brasil,Pós-Graduação,658.0,Poupança,62819.8,-0.059348948440335655,9036.41,2,18.0,17.4,1,0,-1.05558999261237,45,B,0
1703,49,Feminino,Brasil,Graduação,639.0,Poupança,6030.65,-0.5209318550929528,43147.78,3,30.0,2.4,1,1,0.879660997368937,53,B,0
1704,55,Masculino,Brasil,Ensino Médio,519.0,Premium,12065.98,-0.4718766189429534,41248.84,1,21.0,0.3,0,0,0.7469099872563228,53,B,0
1705,46,Masculino,Chile,Graduação,824.0,Poupança,177600.75,0.8735920187928191,42198.35,1,21.0,2.1,1,1,-0.9021663615047605,17,B,0
1706,39,Masculino,Chile,Graduação,565.0,Corrente,29645.12,-0.3289931537448779,67314.0,2,19.0,3.5,1,0,1.0088861367667623,65,C,0
1707,50,Masculino,Brasil,Graduação,527.0,Corrente,39954.17,-0.24520106909794867,82927.96,1,28.0,0.9,1,1,0.4978127664133091,58,A,0
1708,64,Feminino,Brasil,Ensino Médio,630.0,Poupança,90272.6,0.1637877461527859,88803.36,1,22.0,5.4,0,1,1.8899786444022575,37,C,0
1709,40,Masculino,Brasil,Graduação,563.0,Corrente,83749.66,0.11076920995140548,64050.4,1,26.0,30.0,1,0,0.19337875134129315,75,A,0
1710,30,Masculino,Brasil,Pós-Graduação,645.0,Corrente,50744.56,-0.15749664703642224,16639.55,2,29.0,3.0,1,0,-0.10854333152259746,42,C,1
1711,55,Feminino,Brasil,Graduação,711.0,Corrente,28271.17,-0.34016063617057657,39945.85,1,22.0,2.2,0,1,-0.5147625279182043,70,C,0
1712,40,Masculino,Brasil,Ensino Médio,739.0,Poupança,24954.21,-0.36712092767080967,195331.59,2,20.0,2.6,0,1,-1.7433552713511733,79,A,0
1713,18,Feminino,Brasil,Graduação,723.0,Premium,101669.09,0.25641855643674827,61361.02,2,17.0,0.6,0,1,-0.31822756475115965,40,C,0
1714,52,Masculino,Brasil,Graduação,622.0,Premium,70564.57,0.0036006369638479177,61125.95,1,12.0,10.7,1,0,-0.2758983942588769,23,B,0
1715,35,Feminino,Brasil,Graduação,654.0,Corrente,26668.54,-0.35318683243674154,60821.07,2,29.0,2.7,0,0,0.26205818255743474,23,B,0
1716,40,Masculino,Brasil,Graduação,686.0,Corrente,133057.25,0.5115419053031675,62895.37,4,27.0,2.4,1,1,-1.4231031108824657,49,C,0
1717,45,Masculino,Argentina,Pós-Graduação,491.0,Poupança,31106.1,-0.31711829041339046,11732.67,2,19.0,5.4,1,1,-0.23901221118687904,76,C,0
1718,44,Feminino,Chile,Ensino Médio,701.0,Poupança,13069.09,-0.4637233285786443,42458.63,3,19.0,2.9,1,0,0.5762513920221156,7,A,0
1719,50,Feminino,Brasil,Graduação,518.0,Corrente,14606.69,-0.4512256969488511,47918.85,1,28.0,5.2,1,1,0.6755096754925167,37,A,0
1720,36,Masculino,Brasil,Pós-Graduação,833.0,Poupança,11220.65,-0.47874747153505337,105756.78,2,26.0,0.3,1,0,-1.8598151761373272,16,C,0
1721,48,Feminino,Brasil,Doutorado,613.0,Poupança,26189.35,-0.3570816946250093,50443.23,1,24.0,8.4,1,0,0.7064066086532242,38,A,0
1722,38,Masculino,Brasil,Ensino Médio,633.0,Premium,159606.89,0.72733770435599,18253.15,1,29.0,14.1,1,1,-0.2465739131214918,99,B,0
1723,50,Feminino,Brasil,Graduação,580.0,Poupança,13820.19,-0.4576183785805058,63452.92,1,27.0,5.2,1,0,-0.18501087749855402,40,B,1
1724,49,Masculino,Brasil,Ensino Médio,593.0,Corrente,45532.01,-0.19986431727047396,30263.73,1,32.0,15.5,0,0,-2.364515369855838,29,B,0
1725,30,Masculino,Brasil,Graduação,854.0,Poupança,16514.15,-0.43572183870966985,23621.88,3,22.0,0.8,0,1,1.4935711625578796,17,A,0
1726,55,Masculino,Brasil,Ensino Médio,734.0,Poupança,26572.42,-0.3539680969738485,29717.89,1,25.0,3.2,0,1,0.1767988850112951,90,A,0
1727,35,Masculino,Argentina,Pós-Graduação,510.0,Poupança,5931.01,-0.5217417302331665,67880.39,2,26.0,4.6,1,1,-1.531460426522707,20,A,0
1728,51,Masculino,Brasil,Ensino Médio,785.0,Poupança,27871.34,-0.34341045930698405,104324.0,2,22.0,4.4,0,1,0.3752015749164665,25,A,0
1729,46,Masculino,Brasil,Graduação,757.0,Premium,28783.38,-0.3359973870179384,,2,23.0,2.6,1,1,0.34447844084702445,60,C,1
1730,64,Masculino,Brasil,,,Poupança,,-0.005468111419753412,,1,25.0,2.1,1,0,1.2225441529329892,38,C,0
1731,39,Masculino,Brasil,Doutorado,677.0,Corrente,47473.98,-0.1840799613286755,65109.59,2,25.0,0.7,0,0,-0.3096887692908779,63,C,1
1732,37,Masculino,Chile,,,Poupança,,-0.49987932801376467,,1,,2.5,1,1,0.011996068938586246,39,C,0
1733,41,Feminino,Argentina,Graduação,827.0,Poupança,133390.73,0.5142524348270382,74470.5,1,34.0,0.9,1,0,-0.6428078002379078,64,B,0
1734,38,Feminino,Brasil,Ensino Médio,578.0,Corrente,46740.38,-0.19004267111250503,11484.28,4,22.0,6.6,1,1,0.5979486139927381,83,A,0
1735,51,Feminino,Argentina,Ensino Médio,663.0,Corrente,46077.14,-0.1954334939546902,52399.54,1,20.0,1.2,1,1,-0.7834903416750496,21,B,0
1736,22,Feminino,Argentina,Pós-Graduação,611.0,Poupança,35917.55,-0.2780107658912989,26187.7,1,25.0,0.3,1,0,-0.8929905170802298,32,A,1
1737,29,Feminino,Brasil,Graduação,521.0,Corrente,19510.17,-0.4113701514597397,98493.08,3,20.0,4.0,0,1,-0.06779753777992059,28,C,0
1738,29,Feminino,Brasil,Graduação,847.0,Poupança,47162.9,-0.1866084233782307,2953480.73344193,1,32.0,4.5,0,1,-1.2258637713038287,12,B,0
1739,53,Masculino,Chile,Ensino Médio,543.0,Corrente,64260.87,-0.04763591383267051,49939.56,2,28.0,10.3,1,0,1.6021312185392342,79,A,0
1740,62,Masculino,Brasil,Pós-Graduação,669.0,Premium,4463.66,-0.5336683690026623,19869.81,1,26.0,4.3,1,0,1.9272667277418754,92,C,1
1741,40,Masculino,Brasil,Graduação,493.0,Corrente,19024.58,-0.4153170329263833,90228.31,1,27.0,2.1,0,1,-0.45359008542181545,85,A,1
1742,39,Masculino,Brasil,,,Corrente,,-0.35257389903325387,,1,,8.1,0,0,-1.3865950065571653,80,A,0
1743,42,Feminino,Argentina,Graduação,687.0,Corrente,49385.13,-0.16854611072430573,68471.22,1,20.0,3.9,1,0,0.33659203890206146,23,C,0
1744,55,Feminino,Chile,Graduação,575.0,Poupança,152051.29,0.6659256950284245,30097.17,1,25.0,0.4,1,0,-0.48210251796892406,90,B,0
1745,30,Masculino,Chile,Graduação,702.0,Corrente,14384.56,-0.4530311723091048,30816.83,2,24.0,4.2,1,0,1.174681132528032,15,A,0
1746,44,Feminino,Argentina,Ensino Médio,625.0,Corrente,19979.18,-0.4075580324361384,56058.98,2,31.0,11.9,1,1,-0.7871465955299036,12,C,0
1747,53,Masculino,Colombia,Pós-Graduação,754.0,Poupança,19632.84,-0.41037308819749546,32315.46,3,23.0,2.5,0,1,0.5445132224284427,4,A,0
1748,48,Masculino,Argentina,Pós-Graduação,772.0,Corrente,13879.48,-0.4571364687344273,63636.07,1,31.0,1.8,1,1,0.11399358939169314,35,A,0
1749,44,Feminino,Argentina,Ensino Médio,597.0,Poupança,23941.68,-0.37535078391047827,13405.93,2,22.0,0.8,0,1,-0.6762615106134099,95,A,0
1750,54,Feminino,Colombia,Ensino Médio,656.0,Poupança,91579.49,0.1744101640772528,36587.91,2,26.0,0.8,1,1,0.2400498284919416,61,B,1
1751,18,Feminino,Brasil,Ensino Médio,666.0,Poupança,10253.74,-0.4866065278560493,144069.64,3,26.0,2.8,1,0,0.8785325584748495,27,B,0
1752,50,Feminino,Argentina,Pós-Graduação,705.0,Corrente,60680.48,-0.07673736759892628,63811.68,1,24.0,4.5,1,0,0.08684851905539678,96,B,0
1753,34,Masculino,Argentina,Ensino Médio,651.0,Poupança,4711.29,-0.5316556293301301,54180.49,2,33.0,0.4,1,1,0.09728466512625855,33,B,0
1754,20,Masculino,Chile,Graduação,667.0,Corrente,18516.07,-0.41945020843371034,161318.5,3,31.0,14.0,0,0,-0.8727834278536748,13,C,0
1755,48,Masculino,Chile,Graduação,628.0,Premium,24455.56,-0.371173960977389,12069.39,1,32.0,7.0,1,1,1.1442047979041359,37,B,0
1756,58,Feminino,Chile,Graduação,660.0,Premium,270988.48,1.6326486318798226,30055.87,3,21.0,4.4,1,0,1.0445465781431837,44,A,0
1757,40,Masculino,Colombia,Pós-Graduação,766.0,Corrente,26114.27,-0.35769194578445573,38533.99,1,23.0,8.8,1,1,-0.4105591886864966,2,C,0
1758,53,Masculino,Brasil,Pós-Graduação,708.0,Corrente,2587.66,-0.5489165199765774,82043.98,2,22.0,0.4,0,1,-0.1242884594829956,38,A,1
1759,61,Feminino,Brasil,Ensino Médio,713.0,Corrente,3298.86,-0.5431358776670634,82900.29,3,30.0,3.2,0,0,1.4142206726903268,37,B,0
1760,57,Feminino,Brasil,Graduação,715.0,Corrente,37829.16,-0.2624731764012958,29155.42,2,31.0,5.0,1,0,-1.1335708210474553,59,A,0
1761,61,Feminino,Brasil,Graduação,636.0,Poupança,75850.91,0.046568073221548455,89212.16,1,24.0,8.8,1,0,0.6042883913587814,69,A,0
1762,50,Masculino,Brasil,Doutorado,678.0,Poupança,56985.21,-0.10677256741202823,38484.51,1,27.0,7.7,0,1,-0.5586137731311284,18,A,0
1763,42,Masculino,Brasil,Graduação,552.0,Corrente,44403.97,-0.20903304020470378,101415.76,3,17.0,1.6,1,0,1.778077876751641,48,A,0
1764,22,Masculino,Brasil,Ensino Médio,764.0,Poupança,146489.86,0.6207223238819102,26381.4,2,29.0,14.1,0,1,0.06344672866533706,81,B,0
1765,39,Feminino,Chile,Graduação,399.0,Premium,19005.63,-0.4154710587584492,45524.82,1,24.0,0.7,0,0,1.2603785181400424,66,A,0
1766,31,Masculino,Brasil,Ensino Médio,642.0,Poupança,106286.41,0.2939481899414805,36530.38,2,27.0,10.4,0,0,-0.7613273484611286,49,A,0
1767,68,Feminino,Chile,Ensino Médio,752.0,Corrente,5123.44,-0.5283056690828491,,2,27.0,17.7,0,0,-1.2485286823242678,58,A,0
1768,39,Feminino,Chile,Graduação,527.0,Poupança,12259.58,-0.47030303577208454,,1,15.0,1.0,1,1,-0.234259457201112,35,A,0
1769,43,Masculino,Brasil,Pós-Graduação,685.0,Poupança,4152.85,-0.5361946364889111,47788.05,1,21.0,6.4,1,0,0.2626834579468364,78,B,0
1770,48,Masculino,Brasil,Graduação,588.0,Premium,26112.92,-0.3577029186009882,66442.14,1,14.0,0.2,0,1,-0.5107316820164134,76,A,0
1771,42,Feminino,Argentina,Graduação,616.0,Corrente,34354.44,-0.29071574311349313,67992.66,2,26.0,2.6,1,1,0.7583074262749673,58,C,1
1772,62,Feminino,Argentina,Graduação,735.0,Corrente,2061225.740640617,-0.23146302151925943,83464.07,2,13.0,3.6,1,0,-0.20995356781042931,97,C,0
1773,34,Feminino,Brasil,Graduação,667.0,Poupança,39114.95,-0.2520222595352243,55640.96,2,23.0,4.3,1,0,-2.0814371617666056,7,A,0
1774,44,Masculino,Brasil,Graduação,466.0,Poupança,11931.49,-0.472969755309948,38141.21,3,21.0,13.7,1,1,0.5528119791930007,9,A,0
1775,33,Masculino,Brasil,Graduação,562.0,Poupança,28903.3,-0.33502267578937134,39742.67,3,27.0,5.6,1,0,-0.8825370591471574,69,B,0
1776,26,Feminino,Brasil,Ensino Médio,737.0,Corrente,6021.33,-0.5210076081670876,49781.73,2,20.0,3.3,1,0,-0.36159738167651845,4,C,0
1777,34,Feminino,Brasil,Graduação,690.0,Poupança,186441.87,0.9454527504231497,56940.12,1,18.0,8.3,1,1,1.5531312035393556,32,B,0
1778,41,Masculino,Brasil,Graduação,807.0,Corrente,25226.46,-0.36490807633677536,44877.73,2,12.0,15.0,0,0,1.7728117241210901,5,A,0
1779,36,Masculino,Argentina,Graduação,801.0,Corrente,20197.96,-0.4057797859169097,49588.89,1,33.0,0.1,1,0,-0.5754934350928114,56,C,0
1780,33,Feminino,Colombia,Pós-Graduação,619.0,Poupança,244440.79,1.4168686824508805,19725.11,2,32.0,20.2,1,1,0.5777866306318398,56,C,0
1781,25,Masculino,Argentina,Graduação,875.0,Corrente,8178.83,-0.5034714217458607,73160.66,2,34.0,0.5,1,0,-0.5522744904226446,44,B,0
1782,41,Feminino,Colombia,Ensino Médio,652.0,Corrente,9407.81,-0.49348225725549705,54647.97,1,31.0,8.4,1,1,-0.28687297889860314,72,A,0
1783,23,Masculino,Argentina,Graduação,563.0,Poupança,9745.25,-0.49073954080313137,89422.02,3,23.0,1.6,1,0,-0.6057754148985527,13,C,0
1784,51,Feminino,Argentina,Ensino Médio,592.0,Poupança,33475.01,-0.2978637609231894,49025.52,1,21.0,0.7,1,1,-1.7243436803964847,4,B,0
1785,42,Feminino,Brasil,Pós-Graduação,446.0,Corrente,60959.07,-0.07447298466725093,,2,18.0,2.9,1,1,0.09505522373370942,52,C,0
1786,24,Masculino,Brasil,Graduação,794.0,Poupança,88221.9,0.1471196314394555,39534.63,1,22.0,5.2,1,0,0.28816538694616667,75,A,0
1787,38,Feminino,Chile,Pós-Graduação,793.0,Corrente,795236.14,5.89374003241378,43479.38,3,22.0,2.4,1,1,-0.6710017453111383,15,A,0
1788,32,Feminino,Chile,Graduação,558.0,Corrente,2442.26,-0.5500983329571784,76553.26,1,31.0,0.3,0,1,1.087791711437109,82,A,1
1789,45,Feminino,Brasil,Pós-Graduação,629.0,Corrente,75393.98,0.04285414058588154,14155.18,1,23.0,4.6,0,0,-0.43608021709521955,84,B,0
1790,58,Masculino,Brasil,,658.0,Corrente,,-0.4186884511259943,,1,33.0,11.6,1,1,-0.6372118248590148,1,A,0
1791,19,Feminino,Argentina,Graduação,563.0,Premium,17967.18,-0.4239115930755399,66716.34,1,21.0,2.4,0,0,0.5265031181081061,65,B,0
1792,43,Feminino,Brasil,Pós-Graduação,492.0,Corrente,17262.18,-0.4296418417091274,32961.89,1,23.0,1.2,1,1,-1.542681989972529,11,C,0
1793,40,Masculino,Brasil,Graduação,631.0,Poupança,12203.48,-0.4707590172590977,51265.68,2,31.0,2.9,1,1,0.9066790317028058,93,A,0
1794,50,Feminino,Chile,Pós-Graduação,621.0,Poupança,274149.76,1.6583435544335638,33650.33,1,30.0,0.2,1,0,-0.4021691573943628,61,B,0
1795,44,Masculino,Brasil,Pós-Graduação,615.0,Premium,99783.37,0.24109140118379987,31642.49,1,32.0,8.6,1,0,0.9892860763940897,93,B,0
1796,32,Masculino,Argentina,Doutorado,670.0,Corrente,37340.55,-0.266444604464923,38366.81,1,24.0,8.8,1,0,1.2881305258291558,88,B,0
1797,38,Masculino,Chile,Graduação,778.0,Premium,183729.33,0.9234051920847788,32003.0,3,42.0,4.4,1,1,0.6401534423571412,84,A,0
1798,32,Masculino,Brasil,Pós-Graduação,622.0,Premium,5913.33,-0.5218854334896798,73878.05,2,23.0,2.2,1,0,-0.8119732927283112,94,B,0
1799,54,Feminino,Brasil,,,Corrente,,-0.5101664654330749,,2,27.0,8.0,1,1,-1.2508317064844046,63,A,0
1800,42,Feminino,Brasil,Graduação,715.0,Corrente,2660.95,-0.5483208179590517,28516.95,2,25.0,4.0,1,0,-1.434072663335236,38,A,1
1801,64,Masculino,Brasil,Graduação,699.0,Corrente,15688.8,-0.44243029361709035,141599.4,1,21.0,8.7,1,1,1.102910701701311,69,C,0
1802,41,Feminino,Argentina,Pós-Graduação,594.0,Poupança,44092.2,-0.21156711058270888,87242.25,1,19.0,5.0,1,1,-0.13480011220018331,45,C,0
1803,33,Masculino,Brasil,Ensino Médio,658.0,Poupança,41086.31,-0.2359990213135093,16044.03,1,21.0,7.7,1,1,-0.5992217945308487,74,A,0
1804,23,Feminino,Brasil,Graduação,699.0,Corrente,43443.23,-0.21684194669014042,30981.3,3,25.0,4.6,0,1,-0.13208215153889175,70,C,0
1805,20,Masculino,Brasil,Graduação,548.0,Poupança,6679.06,-0.5156615706723792,56697.07,4,17.0,2.7,0,0,1.080621208954168,68,B,1
1806,22,Masculino,Brasil,Graduação,763.0,Corrente,95204.8,0.20387672815360888,59531.03,2,24.0,15.8,1,0,0.7787397853595502,4,A,0
1807,45,Masculino,Brasil,Pós-Graduação,778.0,Poupança,48414.42,-0.17643605349183722,20044.38,1,28.0,3.9,1,1,0.43850615570885465,71,C,0
1808,48,Feminino,Argentina,Pós-Graduação,584.0,Corrente,87523.72,0.1414448158493873,98237.11,1,27.0,4.6,1,0,0.637886057426405,48,B,0
1809,23,Masculino,Brasil,Graduação,667.0,Poupança,3746.9,-0.5394942030602655,80429.37,1,25.0,1.2,0,1,0.1801723554969488,97,A,0
1810,52,Masculino,Brasil,Graduação,707.0,Corrente,52774.8,-0.14099483145364963,65456.49,2,21.0,4.9,1,1,0.30211305729642507,9,B,0
1811,36,Masculino,Brasil,Graduação,600.0,Corrente,8731.41,-0.4989800447388425,110640.01,1,31.0,4.2,1,1,0.221025231151047,90,A,0
1812,43,Masculino,Chile,Graduação,693.0,Poupança,22543.73,-0.3867133386300863,64303.8,3,21.0,1.0,1,0,-6.124562755371822e-05,47,C,0
1813,61,Feminino,Brasil,Graduação,664.0,Corrente,68956.96,-0.009466036803303273,64160.85,1,28.0,0.3,1,0,0.7533738838312816,85,B,0
1814,52,Masculino,Argentina,Ensino Médio,517.0,Poupança,40510.33,-0.24068059380708903,,3,34.0,4.6,1,1,0.36128210620039475,60,C,0
1815,38,Feminino,Brasil,Graduação,691.0,Premium,13071.01,-0.46370772279513145,,2,23.0,7.2,0,0,-0.8807150311069579,52,B,0
1816,31,Masculino,Argentina,Graduação,550.0,Corrente,36589.91,-0.27254581557742813,29587.15,2,21.0,3.7,1,1,0.5288743855226535,86,B,0
1817,18,Feminino,Brasil,Graduação,734.0,Poupança,5779.99,-0.5229692226425912,71676.42,2,19.0,1.3,1,1,0.24724706637930446,33,B,0
1818,33,Masculino,Colombia,Graduação,589.0,Corrente,144396.88,0.6037105568108097,32906.95,2,26.0,5.5,1,0,0.6114134689150991,58,B,0
1819,39,Feminino,Argentina,Graduação,635.0,Corrente,28386.22,-0.33922550836164855,,2,22.0,0.4,1,0,-0.10420691361502854,97,C,1
1820,30,Masculino,Chile,,,Corrente,,0.5598793566917029,,2,,2.9,1,1,0.8117403137671578,48,B,1
1821,40,Feminino,Brasil,Doutorado,694.0,Premium,19305.82,-0.4130311107622554,21373.77,2,29.0,0.9,0,1,-0.06140855086615696,5,C,0
1822,42,Feminino,Argentina,Graduação,552.0,Corrente,19374.42,-0.4124735291221645,45564.89,4,24.0,1.0,0,1,0.7238796866005448,85,B,0
1823,39,Feminino,Argentina,Ensino Médio,558.0,Premium,14515.55,-0.4519664839849719,57477.81,2,21.0,1.1,1,1,-0.4564715159505109,27,A,0
1824,34,Masculino,Brasil,Graduação,596.0,Premium,103923.33,0.2747410467626749,37730.57,2,24.0,2.4,1,1,-0.3872540540989525,41,A,1
1825,44,Feminino,Brasil,Pós-Graduação,685.0,Corrente,15501.35,-0.4439538895126449,59208.83,3,26.0,0.3,0,1,0.6020525232101246,1,B,0
1826,47,Feminino,Argentina,Pós-Graduação,682.0,Poupança,,0.0697998016640715,,1,31.0,2.5,1,0,-0.3317733937447442,51,A,0
1827,28,Masculino,Brasil,Pós-Graduação,574.0,Poupança,22949.63,-0.3834141784593441,48129.19,1,26.0,3.6,1,1,2.2057826947481614,16,B,0
1828,58,Masculino,Argentina,Ensino Médio,544.0,Corrente,3390.88,-0.5423879379801659,56092.63,2,33.0,3.3,0,0,0.5664449867790268,99,C,0
1829,40,Masculino,Brasil,Graduação,675.0,Corrente,18317.7,-0.4210625622229937,112426.44,2,23.0,2.4,0,1,0.024923486154200765,32,A,0
1830,42,Masculino,Brasil,Pós-Graduação,633.0,Corrente,8822.58,-0.4982390138623543,65115.5,3,24.0,9.1,1,1,0.8199007767588492,93,B,0
1831,50,Feminino,Argentina,Graduação,844.0,Poupança,37823.4,-0.26251999375183405,55298.14,1,23.0,0.8,1,0,-0.48068040997651684,47,B,0
1832,44,Feminino,Brasil,Pós-Graduação,653.0,Poupança,8703.76,-0.4992047842774506,27588.45,2,31.0,3.5,0,0,0.9230148192330175,23,C,0
1833,53,Masculino,Colombia,Graduação,813.0,Corrente,110323.27,0.3267598374577699,73321.97,2,24.0,0.3,0,1,0.8952352166635325,15,C,0
1834,45,Feminino,Chile,,,Corrente,,-0.30533559874077515,,1,20.0,0.4,1,0,1.25353405777955,26,B,0
1835,34,Masculino,Argentina,Pós-Graduação,508.0,Premium,29345.22,-0.3314307446175203,105899.27,2,26.0,4.3,0,1,-0.4408095313485774,37,B,0
1836,46,Feminino,Chile,Graduação,549.0,Corrente,79783.39,0.07853131881957698,50419.19,3,31.0,4.2,1,0,-1.222733254137745,89,B,0
1837,28,Feminino,Chile,Ensino Médio,757.0,Poupança,115461.03,0.3685196136559265,16485.56,1,23.0,10.5,1,1,-0.6101546392025484,55,B,0
1838,43,Feminino,Brasil,Graduação,808.0,Corrente,35450.11,-0.28181012393567356,17675.37,2,30.0,4.1,1,0,-0.28163051597274696,2,B,0
1839,41,Feminino,Chile,Pós-Graduação,579.0,Poupança,14393.9,-0.452955256674725,,2,30.0,16.1,1,1,1.667211600851755,76,B,0
1840,39,Masculino,Brasil,Ensino Médio,608.0,Premium,4320.98,-0.5348280737899536,34817.79,1,20.0,0.2,1,0,2.195012029127749,19,C,0
1841,40,Masculino,Brasil,Ensino Médio,544.0,Corrente,15942.44,-0.4403687045909582,63707.7,1,17.0,0.5,0,0,0.34466230464398234,32,A,1
1842,19,Masculino,Brasil,Graduação,486.0,Corrente,17315.29,-0.42921016297873044,52498.48,4,15.0,0.2,1,0,0.009390608018599282,87,B,1
1843,35,Masculino,Argentina,Pós-Graduação,714.0,Corrente,41293.85,-0.2343121336519281,44351.25,1,26.0,1.0,1,0,-0.3499078304742111,69,B,0
1844,43,Feminino,Brasil,Pós-Graduação,670.0,Corrente,24000.35,-0.37487391343199233,46266.95,1,24.0,3.9,1,0,0.8246903502108671,55,C,1
1845,43,Masculino,Brasil,Graduação,650.0,Corrente,82910.71,0.10395021407743638,29166.21,1,21.0,5.2,1,1,2.1885813919915176,89,A,0
1846,29,Feminino,Argentina,Graduação,523.0,Poupança,17403.39,-0.4284940850998382,48558.93,2,36.0,0.2,1,0,1.7858508911882716,99,C,0
1847,57,Feminino,Brasil,Graduação,797.0,Corrente,33912.89,-0.2943046669208131,34520.34,2,19.0,14.6,0,1,1.1379766126058337,56,C,0
1848,31,Masculino,Argentina,,,Corrente,,0.6521754554313658,,2,,9.2,1,0,1.1233025311138565,29,B,0
1849,53,Masculino,Argentina,Pós-Graduação,698.0,Poupança,54731.26,-0.12509270061440342,40368.72,1,25.0,1.8,1,1,0.8323098862541146,84,B,0
